id_feature;id_product;id_feature_value;
"11";"5037";"4121";
"11";"5038";"4120";
"11";"5039";"4121";
"11";"5040";"4121";
"11";"5041";"4120";
"7";"5042";"3541";
"11";"5043";"4121";
"11";"5044";"4121";
"11";"5045";"4121";
"11";"5046";"4121";
"11";"5047";"4120";
"11";"5048";"4121";
"11";"5049";"4121";
"7";"5050";"873";
"11";"5051";"4121";
"11";"5052";"4121";
"11";"5053";"4120";
"11";"5054";"4120";
"11";"5055";"4120";
"11";"5056";"4121";
"11";"5057";"4121";
"11";"5058";"4120";
"11";"5059";"4121";
"11";"5060";"4120";
"11";"5061";"4120";
"11";"2867";"4120";
"11";"5063";"4121";
"11";"5064";"4120";
"7";"5065";"4009";
"11";"5066";"4120";
"11";"5067";"4121";
"11";"5068";"4121";
"11";"5069";"4120";
"11";"5070";"4121";
"11";"5071";"4121";
"7";"5072";"2525";
"11";"5073";"4121";
"11";"5074";"4121";
"7";"5075";"661";
"11";"5076";"4121";
"11";"5077";"4120";
"11";"5078";"4120";
"11";"5079";"4120";
"11";"5080";"4121";
"11";"5081";"4120";
"11";"5082";"4120";
"11";"5083";"4121";
"11";"5084";"4121";
"11";"5085";"4120";
"11";"5086";"4120";
"7";"5087";"4232";
"7";"5088";"2331";
"11";"5089";"4121";
"11";"5090";"4120";
"11";"5091";"4121";
"11";"5092";"4120";
"11";"5093";"4120";
"7";"5094";"6500";
"11";"5095";"4120";
"11";"5096";"4120";
"11";"5097";"4120";
"11";"5098";"4120";
"11";"5099";"4120";
"11";"5100";"4120";
"11";"5101";"4120";
"7";"5102";"4860";
"11";"5103";"4120";
"11";"5104";"4120";
"11";"5105";"4120";
"11";"5106";"4120";
"11";"5107";"4120";
"11";"5108";"4120";
"7";"5109";"9063";
"7";"5110";"9063";
"11";"5111";"4120";
"11";"5112";"4120";
"11";"5113";"4120";
"11";"5114";"4120";
"11";"5115";"4120";
"7";"5116";"4860";
"11";"5117";"4120";
"11";"5118";"4120";
"11";"5119";"4120";
"11";"5120";"4120";
"11";"5121";"4120";
"11";"5122";"4120";
"11";"5123";"4120";
"11";"5124";"4120";
"7";"5125";"4860";
"7";"5126";"6699";
"7";"5127";"4860";
"11";"5128";"4121";
"11";"5129";"4120";
"11";"5130";"4120";
"11";"5131";"4120";
"11";"5132";"4120";
"11";"5133";"4120";
"11";"5134";"4120";
"11";"5135";"4120";
"11";"5136";"4120";
"11";"5137";"4120";
"11";"5138";"4121";
"11";"5139";"4120";
"11";"5140";"4121";
"11";"5141";"4120";
"7";"5142";"8692";
"11";"5143";"4120";
"11";"5144";"4120";
"11";"5145";"4120";
"11";"5146";"4120";
"11";"5147";"4120";
"11";"5148";"4120";
"7";"5149";"4860";
"11";"5150";"4120";
"11";"5151";"4121";
"11";"5152";"4120";
"11";"5153";"4120";
"11";"5154";"4120";
"11";"5155";"4121";
"11";"5156";"4121";
"11";"5157";"4120";
"7";"5158";"3605";
"11";"5159";"4121";
"11";"5160";"4121";
"11";"5161";"4120";
"11";"5162";"4121";
"7";"5163";"4611";
"11";"5164";"4120";
"11";"5165";"4121";
"7";"5166";"2795";
"11";"5167";"4121";
"11";"5168";"4121";
"11";"5169";"4121";
"11";"5170";"4121";
"7";"5171";"5905";
"11";"5172";"4121";
"11";"5173";"4120";
"11";"5174";"4121";
"11";"5175";"4121";
"11";"5176";"4121";
"11";"5177";"4120";
"11";"5178";"4121";
"11";"5179";"4121";
"7";"5180";"1723";
"11";"5181";"4121";
"11";"5182";"4120";
"11";"5183";"4121";
"11";"5184";"4120";
"11";"5185";"4120";
"11";"5186";"4120";
"11";"5187";"4120";
"11";"5188";"4120";
"11";"5189";"4120";
"11";"5190";"4120";
"11";"5191";"4120";
"11";"5192";"4120";
"11";"5193";"4120";
"11";"5194";"4120";
"11";"5195";"4120";
"11";"5196";"4121";
"11";"5197";"4120";
"7";"5198";"7095";
"11";"5199";"4120";
"11";"5200";"4120";
"11";"5201";"4120";
"11";"5202";"4120";
"11";"5203";"4120";
"11";"5204";"4120";
"11";"5205";"4120";
"11";"5206";"4120";
"11";"5207";"4121";
"11";"5208";"4120";
"11";"5209";"4120";
"11";"5210";"4120";
"11";"5211";"4120";
"11";"5212";"4120";
"11";"5213";"4120";
"11";"5214";"4120";
"11";"5215";"4120";
"11";"5216";"4120";
"11";"5217";"4121";
"11";"5218";"4120";
"11";"5219";"4120";
"11";"5220";"4121";
"11";"5221";"4120";
"11";"5222";"4121";
"11";"5223";"4120";
"11";"5224";"4120";
"11";"5225";"4120";
"11";"5226";"4120";
"11";"5227";"4120";
"11";"5228";"4120";
"11";"5229";"4120";
"11";"5230";"4120";
"11";"5231";"4120";
"11";"5232";"4120";
"11";"5233";"4120";
"11";"5234";"4120";
"11";"5235";"4120";
"11";"5236";"4120";
"11";"5237";"4120";
"11";"5238";"4120";
"11";"5239";"4120";
"11";"5240";"4120";
"11";"5241";"4120";
"11";"5242";"4120";
"11";"5243";"4120";
"11";"5244";"4120";
"11";"5245";"4120";
"11";"5246";"4120";
"11";"5247";"4120";
"11";"5248";"4120";
"7";"5249";"19817";
"11";"5250";"4120";
"11";"5251";"4120";
"11";"5252";"4120";
"11";"5253";"4120";
"11";"5254";"4120";
"11";"5255";"4120";
"11";"5256";"4120";
"11";"5257";"4120";
"11";"5258";"4120";
"11";"5259";"4120";
"11";"5260";"4120";
"11";"5261";"4121";
"11";"5262";"4120";
"11";"5263";"4120";
"11";"5264";"4120";
"11";"5265";"4121";
"11";"5266";"4120";
"11";"5267";"4120";
"11";"5268";"4120";
"11";"5269";"4120";
"11";"5270";"4120";
"11";"5271";"4120";
"11";"5272";"4120";
"11";"5273";"4121";
"11";"5274";"4120";
"11";"5275";"4120";
"11";"5276";"4120";
"11";"5277";"4120";
"11";"5278";"4120";
"11";"5279";"4120";
"11";"5280";"4120";
"11";"5281";"4120";
"11";"5282";"4120";
"11";"5283";"4120";
"11";"5284";"4120";
"11";"5285";"4120";
"11";"5286";"4120";
"11";"5287";"4120";
"11";"5288";"4120";
"11";"5289";"4120";
"11";"5290";"4120";
"11";"5291";"4120";
"11";"5292";"4120";
"11";"5293";"4120";
"11";"5294";"4120";
"11";"5295";"4120";
"11";"5296";"4120";
"11";"5297";"4120";
"11";"5298";"4120";
"11";"5299";"4120";
"11";"5300";"4120";
"11";"5301";"4121";
"7";"5302";"5410";
"11";"5303";"4120";
"11";"5304";"4120";
"11";"5305";"4120";
"11";"5306";"4120";
"11";"5307";"4120";
"11";"5308";"4120";
"11";"5309";"4120";
"11";"5310";"4120";
"11";"5311";"4120";
"11";"5312";"4120";
"7";"5313";"8460";
"11";"5314";"4120";
"11";"5315";"4120";
"11";"5316";"4120";
"11";"5317";"4120";
"11";"5318";"4120";
"11";"5319";"4120";
"11";"5320";"4120";
"11";"5321";"4120";
"11";"5322";"4120";
"11";"5323";"4120";
"11";"5324";"4120";
"11";"5325";"4120";
"11";"5326";"4120";
"11";"5327";"4120";
"11";"5328";"4120";
"11";"5329";"4120";
"11";"5330";"4120";
"11";"5331";"4120";
"11";"5332";"4120";
"11";"5333";"4120";
"11";"5334";"4120";
"11";"5335";"4120";
"11";"5336";"4120";
"11";"5337";"4120";
"11";"5338";"4120";
"11";"5339";"4120";
"11";"5340";"4120";
"11";"5341";"4120";
"11";"5342";"4120";
"11";"5343";"4120";
"11";"5344";"4120";
"11";"5345";"4120";
"11";"5346";"4120";
"11";"5347";"4120";
"11";"5348";"4120";
"11";"5349";"4120";
"11";"5350";"4120";
"11";"5351";"4120";
"11";"5352";"4120";
"11";"5353";"4120";
"11";"5354";"4120";
"11";"5355";"4120";
"11";"5356";"4120";
"11";"5357";"4120";
"11";"5358";"4120";
"11";"5359";"4120";
"11";"5360";"4120";
"11";"5361";"4120";
"11";"5362";"4120";
"11";"5363";"4120";
"11";"5364";"4120";
"11";"5365";"4120";
"11";"5366";"4120";
"11";"5367";"4120";
"11";"5368";"4120";
"11";"5369";"4120";
"11";"5370";"4120";
"11";"5371";"4120";
"11";"5372";"4120";
"11";"5373";"4120";
"11";"5374";"4120";
"11";"5375";"4120";
"11";"5376";"4120";
"11";"5377";"4120";
"11";"5378";"4120";
"11";"5379";"4120";
"11";"5380";"4120";
"11";"5381";"4120";
"11";"5382";"4120";
"11";"5383";"4120";
"11";"5384";"4120";
"11";"5385";"4120";
"11";"5386";"4120";
"11";"5387";"4121";
"11";"5388";"4120";
"11";"5389";"4120";
"11";"5390";"4120";
"11";"5391";"4120";
"11";"5392";"4120";
"11";"5393";"4120";
"11";"5394";"4120";
"7";"5395";"19754";
"11";"5396";"4120";
"11";"5397";"4120";
"11";"5398";"4120";
"7";"5399";"6546";
"11";"5400";"4120";
"11";"5401";"4120";
"11";"5402";"4120";
"11";"5403";"4120";
"11";"5404";"4120";
"11";"5405";"4120";
"11";"5406";"4120";
"11";"5407";"4120";
"11";"5408";"4120";
"11";"5409";"4120";
"11";"5410";"4120";
"11";"5411";"4120";
"11";"5412";"4120";
"11";"5413";"4120";
"11";"5414";"4120";
"11";"5415";"4120";
"11";"5416";"4120";
"11";"5417";"4120";
"11";"5418";"4120";
"11";"5419";"4120";
"11";"5420";"4120";
"11";"5421";"4120";
"11";"5422";"4120";
"11";"5423";"4120";
"11";"5424";"4120";
"11";"5425";"4120";
"11";"5426";"4120";
"11";"5427";"4120";
"11";"5428";"4120";
"7";"5429";"9063";
"11";"5430";"4120";
"11";"5431";"4121";
"11";"5432";"4120";
"11";"5433";"4120";
"11";"5434";"4120";
"11";"5435";"4120";
"11";"5436";"4120";
"11";"5437";"4120";
"11";"5438";"4120";
"11";"5439";"4120";
"11";"5440";"4120";
"11";"5441";"4120";
"11";"5442";"4120";
"11";"5443";"4120";
"11";"5444";"4120";
"11";"5445";"4120";
"11";"5446";"4120";
"11";"5447";"4120";
"11";"5448";"4120";
"11";"5449";"4120";
"11";"5450";"4120";
"11";"5451";"4120";
"11";"5452";"4120";
"11";"5453";"4120";
"11";"5454";"4120";
"11";"5455";"4120";
"11";"5456";"4120";
"11";"5457";"4120";
"11";"5458";"4120";
"11";"5459";"4120";
"11";"5460";"4120";
"11";"5461";"4120";
"11";"5462";"4120";
"11";"5463";"4120";
"11";"5464";"4120";
"11";"5465";"4120";
"11";"5466";"4120";
"7";"5467";"5905";
"11";"5468";"4120";
"11";"5469";"4120";
"11";"5470";"4120";
"11";"5471";"4120";
"11";"5472";"4120";
"11";"5473";"4120";
"11";"5474";"4120";
"11";"5475";"4120";
"11";"5476";"4120";
"11";"5477";"4120";
"11";"5478";"4120";
"11";"5479";"4120";
"11";"5480";"4120";
"11";"5481";"4120";
"11";"5482";"4120";
"11";"5483";"4120";
"11";"5484";"4120";
"11";"5485";"4120";
"11";"5486";"4120";
"11";"5487";"4120";
"11";"5488";"4120";
"11";"5489";"4120";
"11";"5490";"4120";
"11";"5491";"4120";
"11";"5492";"4120";
"11";"5493";"4120";
"11";"5494";"4120";
"11";"5495";"4120";
"11";"5496";"4120";
"11";"5497";"4120";
"11";"5498";"4120";
"11";"5499";"4120";
"11";"5500";"4120";
"11";"5501";"4120";
"11";"5502";"4120";
"11";"5503";"4120";
"11";"5504";"4120";
"11";"5505";"4120";
"11";"5506";"4120";
"11";"5507";"4120";
"11";"5508";"4120";
"11";"5509";"4120";
"11";"5510";"4120";
"11";"5511";"4120";
"11";"5512";"4121";
"11";"5513";"4120";
"11";"5514";"4120";
"11";"5515";"4120";
"11";"5516";"4120";
"11";"5517";"4120";
"11";"5518";"4120";
"11";"5519";"4120";
"11";"5520";"4120";
"11";"5521";"4120";
"11";"5522";"4121";
"11";"5523";"4120";
"11";"5524";"4120";
"11";"5525";"4120";
"11";"5526";"4120";
"11";"5527";"4120";
"11";"5528";"4120";
"11";"5529";"4120";
"7";"5530";"7760";
"11";"5531";"4120";
"11";"5532";"4120";
"11";"5533";"4121";
"11";"5534";"4120";
"11";"5535";"4120";
"11";"5536";"4120";
"11";"5537";"4120";
"11";"5538";"4120";
"11";"5539";"4120";
"11";"5540";"4120";
"11";"5541";"4120";
"11";"5542";"4120";
"11";"5543";"4120";
"11";"5544";"4120";
"11";"5545";"4120";
"11";"5546";"4120";
"11";"5547";"4120";
"11";"5548";"4120";
"11";"5549";"4120";
"11";"5550";"4120";
"11";"5551";"4120";
"11";"5552";"4120";
"11";"5553";"4120";
"11";"5554";"4120";
"11";"5555";"4120";
"11";"5556";"4120";
"11";"5557";"4120";
"11";"5558";"4120";
"7";"5559";"4860";
"11";"5560";"4120";
"11";"5561";"4120";
"11";"5562";"4120";
"11";"5563";"4120";
"11";"5564";"4120";
"11";"5565";"4120";
"11";"5566";"4120";
"11";"5567";"4120";
"11";"5568";"4120";
"11";"5569";"4120";
"11";"5570";"4120";
"11";"5571";"4120";
"11";"5572";"4120";
"11";"5573";"4120";
"7";"5574";"5905";
"11";"5575";"4120";
"11";"5576";"4120";
"11";"5577";"4120";
"11";"5578";"4120";
"11";"5579";"4120";
"11";"5580";"4120";
"11";"5581";"4120";
"11";"5582";"4120";
"11";"5583";"4120";
"11";"5584";"4120";
"11";"5585";"4120";
"11";"5586";"4120";
"11";"5587";"4120";
"11";"5588";"4120";
"11";"5589";"4120";
"11";"5590";"4120";
"11";"5591";"4120";
"11";"5592";"4120";
"11";"5593";"4120";
"11";"5594";"4120";
"11";"5595";"4120";
"11";"5596";"4120";
"11";"5597";"4120";
"11";"5598";"4120";
"11";"5599";"4120";
"7";"5600";"19787";
"11";"5601";"4120";
"11";"5602";"4120";
"11";"5603";"4120";
"11";"5604";"4120";
"11";"5605";"4120";
"11";"5606";"4120";
"11";"5607";"4120";
"11";"5608";"4120";
"11";"5609";"4120";
"11";"5610";"4120";
"11";"5611";"4120";
"11";"5612";"4120";
"11";"5613";"4120";
"11";"5614";"4120";
"11";"5615";"4120";
"11";"5616";"4120";
"11";"5617";"4120";
"11";"5618";"4120";
"11";"5619";"4120";
"11";"5620";"4120";
"11";"5621";"4120";
"11";"5622";"4120";
"11";"5623";"4120";
"11";"5624";"4120";
"11";"5625";"4120";
"11";"5626";"4120";
"11";"5627";"4120";
"11";"5628";"4120";
"11";"5629";"4120";
"11";"5630";"4120";
"11";"5631";"4120";
"11";"5632";"4120";
"11";"5633";"4120";
"11";"5634";"4120";
"11";"5635";"4120";
"11";"5636";"4120";
"11";"5637";"4120";
"11";"5638";"4120";
"11";"5639";"4120";
"11";"5640";"4120";
"11";"5641";"4120";
"11";"5642";"4120";
"11";"5643";"4120";
"11";"5644";"4120";
"11";"5645";"4120";
"11";"5646";"4120";
"11";"5647";"4120";
"11";"5648";"4120";
"11";"5649";"4120";
"11";"5650";"4120";
"11";"5651";"4120";
"11";"5652";"4120";
"11";"5653";"4120";
"11";"5654";"4120";
"11";"5655";"4120";
"11";"5656";"4120";
"11";"5657";"4120";
"11";"5658";"4120";
"11";"5659";"4120";
"11";"5660";"4120";
"11";"5661";"4120";
"11";"5662";"4120";
"11";"5663";"4120";
"11";"5664";"4120";
"11";"5665";"4120";
"11";"5666";"4120";
"11";"5667";"4120";
"11";"5668";"4120";
"11";"5669";"4120";
"11";"5670";"4120";
"11";"5671";"4120";
"11";"5672";"4120";
"11";"5673";"4120";
"11";"5674";"4120";
"11";"5675";"4120";
"11";"5676";"4120";
"11";"5677";"4120";
"11";"5678";"4120";
"11";"5679";"4120";
"11";"5680";"4120";
"11";"5681";"4120";
"11";"5682";"4120";
"11";"5683";"4120";
"11";"5684";"4120";
"11";"5685";"4120";
"11";"5686";"4120";
"7";"5687";"5410";
"11";"5688";"4120";
"11";"5689";"4120";
"11";"5690";"4120";
"11";"5691";"4120";
"11";"5692";"4120";
"11";"5693";"4120";
"11";"5694";"4120";
"11";"5695";"4120";
"11";"5696";"4120";
"11";"5697";"4120";
"11";"5698";"4120";
"7";"5699";"1815";
"11";"5700";"4120";
"11";"5701";"4120";
"11";"5702";"4120";
"11";"5703";"4120";
"11";"5704";"4120";
"11";"5705";"4120";
"11";"5706";"4120";
"11";"5707";"4120";
"11";"5708";"4120";
"11";"5709";"4120";
"11";"5710";"4120";
"11";"5711";"4120";
"11";"5712";"4120";
"7";"5713";"9400";
"11";"5714";"4120";
"7";"5715";"625";
"11";"5716";"4120";
"11";"5717";"4120";
"11";"5718";"4120";
"11";"5719";"4120";
"11";"5720";"4120";
"11";"5721";"4120";
"11";"5722";"4120";
"11";"5723";"4120";
"11";"5724";"4120";
"11";"5725";"4120";
"11";"5726";"4120";
"11";"5727";"4120";
"11";"5728";"4120";
"11";"5729";"4120";
"11";"5730";"4120";
"11";"5731";"4120";
"11";"5732";"4120";
"11";"5733";"4120";
"11";"5734";"4120";
"7";"5735";"9229";
"11";"5736";"4120";
"11";"5737";"4120";
"11";"5738";"4120";
"11";"5739";"4120";
"11";"5740";"4120";
"11";"5741";"4120";
"11";"5742";"4120";
"11";"5743";"4120";
"11";"5744";"4120";
"11";"5745";"4120";
"11";"5746";"4120";
"11";"5747";"4120";
"11";"5748";"4120";
"11";"5749";"4120";
"11";"5750";"4120";
"11";"5751";"4120";
"11";"5752";"4120";
"11";"5753";"4120";
"11";"5754";"4120";
"11";"5755";"4120";
"11";"5756";"4120";
"11";"5757";"4120";
"11";"5758";"4120";
"11";"5759";"4120";
"11";"5760";"4120";
"11";"5761";"4120";
"7";"5762";"8793";
"11";"5763";"4120";
"11";"5764";"4120";
"11";"5765";"4120";
"11";"5766";"4120";
"11";"5767";"4120";
"11";"5768";"4120";
"11";"5769";"4120";
"11";"5770";"4120";
"11";"5771";"4120";
"11";"5772";"4120";
"11";"5773";"4120";
"11";"5774";"4120";
"11";"5775";"4120";
"11";"5776";"4120";
"11";"5777";"4120";
"11";"5778";"4120";
"11";"5779";"4120";
"11";"5780";"4120";
"11";"5781";"4120";
"11";"5782";"4120";
"11";"5783";"4120";
"11";"5784";"4120";
"11";"5785";"4120";
"11";"5786";"4120";
"11";"5787";"4120";
"11";"5788";"4120";
"11";"5789";"4120";
"11";"5790";"4120";
"11";"5791";"4120";
"11";"5792";"4120";
"11";"5793";"4120";
"11";"5794";"4120";
"11";"5795";"4120";
"11";"5796";"4120";
"11";"5797";"4120";
"11";"5798";"4120";
"11";"5799";"4121";
"11";"5800";"4120";
"11";"5801";"4120";
"11";"5802";"4120";
"11";"5803";"4120";
"11";"5804";"4120";
"11";"5805";"4120";
"11";"5806";"4120";
"11";"5807";"4120";
"11";"5808";"4120";
"11";"5809";"4120";
"11";"5810";"4120";
"11";"5811";"4120";
"11";"5812";"4120";
"11";"5813";"4120";
"11";"5814";"4120";
"11";"5815";"4120";
"11";"5816";"4120";
"11";"5817";"4120";
"11";"5818";"4120";
"11";"5819";"4120";
"11";"5820";"4120";
"11";"5821";"4120";
"11";"5822";"4120";
"11";"5823";"4120";
"11";"5824";"4120";
"11";"5825";"4120";
"11";"5826";"4120";
"11";"5827";"4120";
"11";"5828";"4120";
"11";"5829";"4120";
"11";"5830";"4120";
"11";"5831";"4120";
"11";"5832";"4120";
"11";"5833";"4120";
"11";"5834";"4120";
"11";"5835";"4120";
"11";"5836";"4120";
"11";"5837";"4120";
"11";"5838";"4120";
"11";"5839";"4120";
"11";"5840";"4120";
"11";"5841";"4120";
"11";"5842";"4120";
"11";"5843";"4120";
"11";"5844";"4120";
"11";"5845";"4120";
"11";"5846";"4120";
"11";"5847";"4120";
"11";"5848";"4120";
"11";"5849";"4120";
"11";"5850";"4120";
"11";"5851";"4120";
"11";"5852";"4120";
"11";"5853";"4120";
"11";"5854";"4120";
"11";"5855";"4120";
"11";"5856";"4120";
"11";"5857";"4120";
"11";"5858";"4120";
"11";"5859";"4120";
"11";"5860";"4120";
"11";"5861";"4120";
"11";"5862";"4120";
"11";"5863";"4120";
"11";"5864";"4120";
"11";"5865";"4120";
"11";"5866";"4120";
"11";"5867";"4120";
"11";"6152";"4120";
"11";"5869";"4120";
"11";"5870";"4121";
"11";"5871";"4120";
"11";"5872";"4120";
"11";"5873";"4120";
"11";"5874";"4120";
"11";"5875";"4120";
"11";"5876";"4120";
"11";"5877";"4120";
"11";"5878";"4120";
"11";"5879";"4120";
"11";"5880";"4120";
"11";"5881";"4120";
"11";"5882";"4120";
"11";"5883";"4120";
"11";"5884";"4120";
"11";"5885";"4120";
"11";"5886";"4120";
"11";"5887";"4120";
"11";"5888";"4120";
"11";"5889";"4120";
"11";"5890";"4120";
"11";"5891";"4120";
"11";"5892";"4120";
"11";"5893";"4120";
"11";"5894";"4120";
"11";"5895";"4120";
"11";"5896";"4120";
"11";"5897";"4120";
"11";"5898";"4120";
"11";"5899";"4120";
"11";"5900";"4120";
"11";"5901";"4120";
"11";"5902";"4120";
"11";"5903";"4120";
"11";"5904";"4120";
"11";"5905";"4120";
"11";"5906";"4120";
"11";"5907";"4120";
"11";"5908";"4120";
"11";"5909";"4120";
"11";"5910";"4120";
"11";"5911";"4120";
"11";"5912";"4120";
"11";"5913";"4120";
"11";"5914";"4120";
"11";"5915";"4120";
"11";"5916";"4120";
"11";"5917";"4120";
"11";"5918";"4120";
"11";"5919";"4120";
"11";"5920";"4120";
"11";"5921";"4120";
"11";"5922";"4120";
"11";"5923";"4120";
"11";"5924";"4120";
"11";"5925";"4120";
"11";"5926";"4120";
"11";"5927";"4120";
"11";"5928";"4120";
"11";"5929";"4120";
"11";"5930";"4120";
"11";"5931";"4120";
"11";"5932";"4120";
"11";"5933";"4120";
"11";"5934";"4120";
"11";"5935";"4120";
"11";"5936";"4120";
"11";"5937";"4120";
"11";"5938";"4120";
"11";"5939";"4120";
"11";"5940";"4120";
"11";"5941";"4120";
"11";"5942";"4120";
"11";"5943";"4120";
"11";"5944";"4120";
"11";"5945";"4120";
"11";"5946";"4120";
"11";"5947";"4120";
"11";"5948";"4120";
"11";"5949";"4120";
"11";"5950";"4120";
"11";"5951";"4120";
"11";"5952";"4120";
"11";"5953";"4120";
"11";"5954";"4120";
"11";"5955";"4120";
"11";"5956";"4120";
"11";"5957";"4120";
"11";"5958";"4120";
"11";"5959";"4120";
"11";"5960";"4120";
"11";"5961";"4120";
"11";"5962";"4120";
"11";"5963";"4120";
"11";"5964";"4120";
"11";"5965";"4120";
"11";"5966";"4120";
"11";"5967";"4120";
"11";"5968";"4120";
"11";"5969";"4120";
"11";"5970";"4120";
"11";"5971";"4120";
"11";"5972";"4120";
"11";"5973";"4120";
"11";"5974";"4120";
"11";"5975";"4120";
"11";"5976";"4120";
"11";"5977";"4120";
"11";"5978";"4120";
"11";"5979";"4120";
"11";"5980";"4120";
"11";"5981";"4120";
"11";"5982";"4120";
"11";"5983";"4120";
"11";"5984";"4120";
"11";"5985";"4120";
"11";"5986";"4120";
"11";"5987";"4120";
"11";"5988";"4120";
"11";"5989";"4120";
"11";"5990";"4120";
"11";"5991";"4120";
"11";"5992";"4120";
"11";"5993";"4120";
"11";"5994";"4120";
"11";"5995";"4120";
"11";"5996";"4120";
"11";"5997";"4120";
"11";"5998";"4120";
"11";"5999";"4120";
"11";"6000";"4120";
"11";"6001";"4120";
"11";"6002";"4120";
"11";"6003";"4120";
"11";"6004";"4120";
"11";"6005";"4120";
"11";"6006";"4120";
"11";"6007";"4120";
"11";"6008";"4120";
"11";"6009";"4120";
"11";"6010";"4120";
"11";"6011";"4120";
"11";"6012";"4120";
"11";"6013";"4120";
"11";"6014";"4120";
"11";"6015";"4120";
"11";"6016";"4120";
"11";"6017";"4120";
"11";"6018";"4120";
"11";"6019";"4120";
"11";"6020";"4120";
"11";"6021";"4120";
"11";"6022";"4120";
"11";"6023";"4120";
"11";"6024";"4120";
"11";"6025";"4120";
"11";"6026";"4120";
"11";"6027";"4120";
"11";"6028";"4120";
"11";"6029";"4120";
"11";"6030";"4120";
"11";"6031";"4120";
"11";"6032";"4120";
"11";"6033";"4120";
"11";"6034";"4120";
"11";"6035";"4120";
"11";"6036";"4120";
"11";"6037";"4120";
"11";"6038";"4120";
"11";"6039";"4120";
"11";"6040";"4120";
"11";"6041";"4120";
"11";"6042";"4120";
"11";"6043";"4120";
"11";"6044";"4120";
"11";"6045";"4120";
"11";"6046";"4120";
"11";"6047";"4120";
"11";"6048";"4120";
"11";"6049";"4120";
"11";"6050";"4120";
"11";"6051";"4120";
"11";"6052";"4120";
"11";"6053";"4120";
"11";"6054";"4120";
"11";"6055";"4120";
"11";"6056";"4120";
"11";"6057";"4120";
"11";"6058";"4120";
"11";"6059";"4120";
"11";"6060";"4120";
"11";"6061";"4120";
"11";"6062";"4120";
"11";"6063";"4120";
"11";"6064";"4120";
"11";"6065";"4120";
"11";"6066";"4120";
"11";"6067";"4120";
"11";"6068";"4120";
"11";"6069";"4120";
"11";"6070";"4120";
"11";"6071";"4120";
"11";"6072";"4120";
"11";"6073";"4120";
"11";"6074";"4120";
"11";"6075";"4120";
"11";"6076";"4120";
"11";"6077";"4120";
"11";"6078";"4120";
"11";"6079";"4120";
"11";"6080";"4120";
"11";"6081";"4120";
"11";"6082";"4120";
"11";"6083";"4120";
"11";"6084";"4120";
"11";"6085";"4120";
"11";"6086";"4120";
"11";"6087";"4120";
"11";"6088";"4120";
"11";"6089";"4120";
"11";"6090";"4120";
"11";"6091";"4120";
"11";"6092";"4120";
"11";"6093";"4120";
"11";"6094";"4120";
"11";"6095";"4120";
"11";"6096";"4120";
"11";"6097";"4120";
"11";"6098";"4120";
"11";"6099";"4120";
"11";"6100";"4120";
"11";"6101";"4120";
"11";"6102";"4120";
"11";"6103";"4120";
"11";"6104";"4120";
"11";"6105";"4120";
"11";"6106";"4120";
"11";"6107";"4120";
"11";"6108";"4120";
"11";"6109";"4120";
"11";"6110";"4120";
"11";"6111";"4120";
"11";"6112";"4120";
"11";"6113";"4120";
"11";"6114";"4120";
"11";"6115";"4120";
"11";"6116";"4120";
"11";"6117";"4120";
"11";"6118";"4120";
"11";"6119";"4120";
"11";"6120";"4120";
"11";"6121";"4120";
"11";"6122";"4120";
"11";"6123";"4120";
"11";"6124";"4120";
"11";"6125";"4120";
"11";"6126";"4120";
"11";"6127";"4120";
"11";"6128";"4120";
"11";"6129";"4120";
"11";"6130";"4120";
"11";"6131";"4120";
"11";"6132";"4120";
"11";"6133";"4120";
"11";"6134";"4120";
"11";"6135";"4120";
"11";"6136";"4120";
"11";"6137";"4120";
"11";"6138";"4120";
"11";"6139";"4120";
"11";"6140";"4120";
"11";"6141";"4120";
"11";"6142";"4120";
"11";"6143";"4120";
"11";"6144";"4120";
"11";"6145";"4120";
"11";"6146";"4120";
"11";"6147";"4120";
"11";"6148";"4120";
"7";"6149";"5410";
"11";"6150";"4120";
"11";"6151";"4120";
"8";"4951";"5427";
"11";"6153";"4120";
"11";"6154";"4120";
"11";"6155";"4120";
"11";"6156";"4120";
"11";"6157";"4120";
"11";"6158";"4120";
"11";"6159";"4120";
"11";"6160";"4120";
"11";"6161";"4120";
"11";"6162";"4120";
"11";"6163";"4120";
"11";"6164";"4120";
"11";"6165";"4120";
"11";"6166";"4120";
"11";"6167";"4120";
"11";"6168";"4120";
"11";"6169";"4120";
"11";"6170";"4120";
"11";"6171";"4120";
"11";"6172";"4120";
"11";"6173";"4120";
"11";"6174";"4120";
"11";"6175";"4120";
"11";"6176";"4120";
"11";"6177";"4120";
"11";"6178";"4120";
"11";"6179";"4120";
"11";"6180";"4120";
"11";"6181";"4120";
"11";"6182";"4120";
"11";"6183";"4120";
"11";"6184";"4120";
"11";"6185";"4120";
"11";"6186";"4120";
"11";"6187";"4120";
"11";"6188";"4120";
"11";"6189";"4120";
"11";"6190";"4120";
"11";"6191";"4120";
"11";"6192";"4120";
"11";"6193";"4120";
"11";"6194";"4120";
"11";"6195";"4120";
"11";"6196";"4120";
"11";"6197";"4120";
"11";"6198";"4120";
"11";"6199";"4120";
"11";"6200";"4120";
"11";"6201";"4120";
