ID,Activo (0/1),Nombre*,Categorías (xyz...),Precio sin IVA o Precios con IVA,ID regla de impuestos,Precio mayorista,En rebaja (0/1),Valor del descuento,Porcentaje del descuento,Descuento desde (aaaa-mm-dd),Descuento hasta (aaaa-mm-dd),Referencia n?,N° de referencia proveedor,Proveedor,Fabricante,EAN13,UPC,Ecotasa,Peso,Cantidad,Descripción corta,Descripción,"Etiquetas (x,y,z...)",Meta-título,Meta-palabras clave,Meta-descripción,Enlace reescrito,Texto para cuando está disponible,Texto para cuando se permiten pedidos en espera,"Disponible para ordenar (0 = No, 1 = Si)",Fecha en la que se a?adieron productos,"Mostrar Precio (0 = No, 1 = Si)","URL's de las imágenes (x,y,z...)","Elimine las imágenes existentes (0 = no, 1 = si)",Característica (Nombre:Valor:Posición),"Solo disponible por Internet (0 = No, 1 = Si)",Condition,ID / Nombre de la tiend
,0,Toallas Tena Mujer Medium 20 Unidades,,"14887,75",1,"14887,75",0,,,,,7702027470257,7702027470257,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Toallas Tena Mujer Medium 20 Unidades en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Toallas Tena Mujer Medium 20 Unidades Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Micotopic Crema Tubo X 20 Gr,,"14973,63",0,"14973,63",0,,,,,7703546038447,7703546038447,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Micotopic Crema Tubo X 20 Gr en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Micotopic Crema Tubo X 20 Gr Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Champu Y Ba?o Liquido Arrurru 2 En 1& Ch400 Ml,,"15903,6",1,"15903,6",0,,,,,7702277134978,7702277134978,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Champu Y Ba?o Liquido Arrurru 2 En 1& Ch400 Ml en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Champu Y Ba?o Liquido Arrurru 2 En 1& Ch400 Ml Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Ditopax Menta Vanilla Frasco X 180 Ml,,"15122,79",0,"15122,79",0,,,,,7702123009238,7702123009238,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Ditopax Menta Vanilla Frasco X 180 Ml en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Ditopax Menta Vanilla Frasco X 180 Ml Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Yodora Spray Pies Femenino Platinum 260 Ml,,"16135,2",1,"16135,2",0,,,,,7702057085971,7702057085971,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Yodora Spray Pies Femenino Platinum 260 Ml en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Yodora Spray Pies Femenino Platinum 260 Ml Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Yodora Spray Pies Masculino Platinum 260 Ml,,"16135,2",1,"16135,2",0,,,,,7702057085964,7702057085964,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Yodora Spray Pies Masculino Platinum 260 Ml en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Yodora Spray Pies Masculino Platinum 260 Ml Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Cepillo Oral B Prosalud Antibacterial Suave 2X1,,"16353,6",1,"16353,6",0,,,,,7501006731132,7501006731132,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Cepillo Oral B Prosalud Antibacterial Suave 2X1 en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Cepillo Oral B Prosalud Antibacterial Suave 2X1 Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Crema Cero Tradicional 110 Grs,,"16383,6",1,"16383,6",0,,,,,7702661355026,7702661355026,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Crema Cero Tradicional 110 Grs en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Crema Cero Tradicional 110 Grs Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Dolex Activgel Capsula Duopack Caja X 10,,"16454,4",0,"16454,4",0,,,,,7707397790004,7707397790004,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Dolex Activgel Capsula Duopack Caja X 10 en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Dolex Activgel Capsula Duopack Caja X 10 Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Tena Basic Large 9 Unidades,,"15494,56",1,"15494,56",0,,,,,7702027479724,7702027479724,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Tena Basic Large 9 Unidades en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Tena Basic Large 9 Unidades Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
,0,Bloqueador Tanga Crema Face Sfp 30 50 Ml,,16620,1,16620,0,,,,,7702113033403,7702113033403,Distribuciones Axa S.A.,,,,,,5,,,,Comprar Bloqueador Tanga Crema Face Sfp 30 50 Ml en Farmalisto Colombia,"farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio","Domicilio En Bogotá y El Resto Del País, Compre Bloqueador Tanga Crema Face Sfp 30 50 Ml Al Mejor Precio",,Disponible,No Disponible,1,,1,,0,,0,new,
