ID;Activo (0/1);Nombre*;Categorías (xyz...);Precio sin IVA o Precios con IVA;ID regla de impuestos;Precio mayorista;En rebaja (0/1);Valor del descuento;Porcentaje del descuento;Descuento desde (aaaa-mm-dd);Descuento hasta (aaaa-mm-dd);Referencia n?;N° de referencia proveedor;Proveedor;Fabricante;EAN13;UPC;Ecotasa;Peso;Cantidad;Descripción corta;Descripción;Etiquetas (x,y,z...);Meta-título;Meta-palabras clave;Meta-descripción;Enlace reescrito;Texto para cuando está disponible;Texto para cuando se permiten pedidos en espera;Disponible para ordenar (0 = No, 1 = Si);Fecha en la que se a?adieron productos;Mostrar Precio (0 = No, 1 = Si);URL's de las imágenes (x,y,z...);Elimine las imágenes existentes (0 = no, 1 = si);Característica (Nombre:Valor:Posición);Solo disponible por Internet (0 = No, 1 = Si);Condition;ID / Nombre de la tiend
;1;Insyte Autoguard 20gx1 1/4;;2705,9499144554;0;;0;;;;;7707041800059;;;;;;;;5;.;.;;Comprar Insyte Autoguard 20gx1 1/4 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Insyte Autoguard 20gx1 1/4. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Cateter Insyt Autoguar 24gx3/4;;2720,9;0;;0;;;;;382903818129;;;;;2005V-0003510;;;5;.;.;;Comprar Cateter Insyt Autoguar 24gx3/4 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Cateter Insyt Autoguar 24gx3/4. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Shampoo Jj Orig X 10 CC X 6 Sac;;2752,8;0;;0;;;;;77504180;;;;;;;;5;.;.;;Comprar Shampoo Jj Orig  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Shampoo Jj Orig . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Jab Jj Baby Antes Dormir X 125 g;;2756;1;;0;;;;;7702031900870;;;;;NSC2008CO27220;;;5;.;.;;Comprar Jab Jj Baby Antes Dormir  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Jab Jj Baby Antes Dormir . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Excellence Crema Reveladora Vol 20 X 70 mL;;2780,6475;0;;0;;;;;7899026435834;;;;;;;;5;.;.;;Comprar Excellence Crema Reveladora Vol 20;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Excellence Crema Reveladora Vol 20 . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Supribac Caja X 20  Tabletas (TROMETOPRIM 80 + Sulfametoxazol 400) / Labquifar;;2784,32;0;;0;;;;;7707019313017;;;;;;;;5;.;.;;Comprar Supribac Caja  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Supribac Caja . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Alcohol Glicerinado 70% Frasco X120ml / Corpaul;;2786,1;0;;0;;;;;7705366400084;;;;;;;;5;.;.;;Comprar Alcohol Glicerinado 70% Frasco  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Alcohol Glicerinado 70% Frasco . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Insyte Autoguard 18gx1 1/4;;2787,1284118891;0;;0;;;;;7707041800055;;;;;;;;5;.;.;;Comprar Insyte Autoguard 18gx1 1/4 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Insyte Autoguard 18gx1 1/4. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Tramadol 100mgr Got Frasco X10ml. / Memphis;;2804,024375;0;;0;;;;;7704412265776;;;;;;;;5;.;.;;Comprar Tramadol 100mgr Got Frasco  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Tramadol 100mgr Got Frasco . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Pequenin Pa?itos Hum Aloe Vera X 24 Unds Ref 31225;;2847,0691582114;0;;0;;;;;7702026312251;;;;;;;;5;.;.;;Comprar Pequenin Pa?itos Hum Aloe Vera  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Pequenin Pa?itos Hum Aloe Vera . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Squash For Men Gel Anticaspa X 120 g;;2874,3808838739;0;;0;;;;;7702277054078;;;;;;;;5;.;.;;Comprar Squash For Men Gel Anticaspa  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Squash For Men Gel Anticaspa . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Firexyfen Suspensión Frasco X 120 mL (ACETAMINOFEN) / Labquifar;;2874,9;0;;0;;;;;7707019401950;;;;;;;;5;.;.;;Comprar Firexyfen Suspensión Frasco  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Firexyfen Suspensión Frasco . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Lovastatina Memphis 20 Mg X 20 Tableta;;2884,89;0;;0;;;;;7704412165823;;;;;;;;5;.;.;;Comprar Lovastatina Memphis 20 Mg  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Lovastatina Memphis 20 Mg . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Insyte Autoguard 22gx1;;2888,9953712225;0;;0;;;;;7707041800042;;;;;;;;5;.;.;;Comprar Insyte Autoguard 22gx1 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Insyte Autoguard 22gx1. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Venda Fija Supertex 2 X 4 Yda;;2897,3271893621;0;;0;;;;;7703010140195;;;;;;;;5;.;.;;Comprar Venda Fija Supertex 2  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Venda Fija Supertex 2 . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Venda Fija 4x2.2 Mts Color Blanco Alfasafe / Alfa Trading;;2899,9166666667;0;;0;;;;;7707228360833;;;;;2015DM-0012870;;;5;.;.;;Comprar Venda Fija 4x2.2 Mts Color Blanco Alfasafe / Alfa Trading;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Venda Fija 4x2.2 Mts Color Blanco Alfasafe / Alfa Trading. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Amoxicilina M-Phis 250 Mg Suspensión X 90 mL;;2900,85125;0;;0;;;;;7704412100312;;;;;;;;5;.;.;;Comprar Amoxicilina M-Phis 250 Mg Suspensión;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Amoxicilina M-Phis 250 Mg Suspensión . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Pediasol 45 X250 mL Chicle / Quibi;;2911,53;0;;0;;;;;770722997106;;;;;;;;5;.;.;;Comprar Pediasol 45 X250 mL Chicle / En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Pediasol 45 X250 mL Chicle /. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Acetato De Aluminio X 120 mL;;2929,1569591454;0;;0;;;;;7705451008300;;;;;;;;5;.;.;;Comprar Acetato De Aluminio  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Acetato De Aluminio . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Venda Elasticas 6 X 5 Yardas / Inverfarma;;2937,1;0;;0;;;;;7707300932187;;;;;;;;5;.;.;;Comprar Venda Elasticas 6  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Venda Elasticas 6 . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Cateter Insyt Autoguar 18gx1/4;;2942,85;0;;0;;;;;382903818440;;;;;2005V-0003510;;;5;.;.;;Comprar Cateter Insyt Autoguar 18gx1/4 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Cateter Insyt Autoguar 18gx1/4. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Cateter Insyt Autoguar 22gx1;;2942,85;0;;0;;;;;382903818235;;;;;2005V-0003510;;;5;.;.;;Comprar Cateter Insyt Autoguar 22gx1 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Cateter Insyt Autoguar 22gx1. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Gasa Hospitalaria Drogam 5 X 1/2``;;2948,9497171807;0;;0;;;;;7707274910051;;;;;;;;5;.;.;;Comprar Gasa Hospitalaria Drogam 5  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Gasa Hospitalaria Drogam 5 . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Shampoo Nutricion Mawie Doypack X 80 mL / Lab. Samara;;2950,8;0;;0;;;;;7707302110118;;;;;;;;5;.;.;;Comprar Shampoo Nutricion Mawie Doypack  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Shampoo Nutricion Mawie Doypack . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Acetaminofen Jarabe X 120 mL 150mg/5ml / Memphis;;2955,8108129275;0;;0;;;;;7704412100046;;;;;;;;5;.;.;;Comprar Acetaminofen Jarabe  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Acetaminofen Jarabe . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Insyte Autoguard Gray 16 Ga X 1;;2961,25;0;;0;;;;;7707041800073;;;;;;;;5;.;.;;Comprar Insyte Autoguard Gray 16 Ga  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Insyte Autoguard Gray 16 Ga . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Salbutamol M-Phis Jarabe X 120 mL;;2964,7520340754;0;;0;;;;;7704412002005;;;;;;;;5;.;.;;Comprar Salbutamol M-Phis Jarabe  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Salbutamol M-Phis Jarabe . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Cateter Insyt Autoguar16gx1.16;;2968,15;0;;0;;;;;382903818549;;;;;2005V-0003510;;;5;.;.;;Comprar Cateter Insyt Autoguar16gx1.16 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Cateter Insyt Autoguar16gx1.16. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Losartan 50mg Caja X30tab / Memphis;;2970,5883475032;0;;0;;;;;7704412165816;;;;;;;;5;.;.;;Comprar Losartan 50mg Caja  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Losartan 50mg Caja . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Algodon Laminado Supertex 6x5;;2982;0;;0;;;;;7703010120654;;;;;;;;5;.;.;;Comprar Algodon Laminado Supertex 6x5 En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Algodon Laminado Supertex 6x5. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Valeriana Solucion Oral Gotas X 30 mL;;2988,8857903683;0;;0;;;;;7707188720029;;;;;;;;5;.;.;;Comprar Valeriana Solucion Oral Gotas X 30 mL;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Valeriana Solucion Oral Gotas X 30 mL. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Toalla Nosotras Nat Norx10u(G2toall Ext;;3002,8;1;;0;;;;;7702027400285;;;;;;;;5;.;.;;Comprar Toalla Nosotras Nat Norx10u(G2toall Ext;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Toalla Nosotras Nat Norx10u(G2toall Ext. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Dexametasona + Neomicina + Polimixina  Sol Oft Frasco X5ml / Memphis;;3007,0029221795;0;;0;;;;;7704412139985;;;;;;;;5;.;.;;Comprar Dexametasona + Neomicina + Polimixina  Sol Oft Frasco;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Dexametasona + Neomicina + Polimixina  Sol Oft Frasco . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Aciclovir 200mgr Cajax25tab. / Memphis;;3045,35;0;;0;;;;;7704412066014;;;;;;;;5;.;.;;Comprar Aciclovir 200mgr Cajax25tab. / Memphis;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aciclovir 200mgr Cajax25tab. / Memphis. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Tapabocas Azul Inverfarma X 12 Unidades;;3067,3728904724;0;;0;;;;;7707300933146;;;;;;;;5;.;.;;Comprar Tapabocas Azul Inverfarma  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Tapabocas Azul Inverfarma . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Gel Antibacterial Wild Cherry X 29 mL;;3070,080121994;0;;0;;;;;7707274912666;;;;;;;;5;.;.;;Comprar Gel Antibacterial Wild Cherry  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Gel Antibacterial Wild Cherry . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Bactroderm Gel Antibacterial Vit A+E X 35 mL Candy + Portagel / Lab Ecar - Marca;;3085,8;0;;0;;;;;7702184690444;;;;;NSOC40660-CO;;;5;.;.;;Comprar Bactroderm Gel Antibacterial Vit A+E X 35;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Bactroderm Gel Antibacterial Vit A+E X 35. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Bactroderm Gel Antibacterial X  35 mL Sugar Cream / Lab Ecar - Marca;;3085,8;0;;0;;;;;7702184690567;;;;;NSOC40660-CO;;;5;.;.;;Comprar Bactroderm Gel Antibacterial  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Bactroderm Gel Antibacterial . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Papel Higienico Scott Maxi 3p 2 Rollos X40mt / Kimberly;;3103,2;0;;0;;;;;7702425538641;;;;;;;;5;.;.;;Comprar Papel Higienico Scott Maxi 3p 2 Rollos;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Papel Higienico Scott Maxi 3p 2 Rollos . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Menticol Talco Desodorante Para Pies Antibac/Antitrans Hombre X 60 g;;3111,1557246208;0;;0;;;;;7702277121183;;;;;;;;5;.;.;;Comprar Menticol Talco Desodorante Para Pies Antibac/Antitrans Hombre;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Menticol Talco Desodorante Para Pies Antibac/Antitrans Ho. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Menticol Talco Desodorante Para Pies Antibac/Antitrans Mujer X 60 g;;3111,1557246208;0;;0;;;;;7702277121190;;;;;;;;5;.;.;;Comprar Menticol Talco Desodorante Para Pies Antibac/Antitrans Mujer;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Menticol Talco Desodorante Para Pies Antibac/Antitrans Mu. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Cetirizina Ecar 5 Mg X 60 CC;;3118,4233333333;0;;0;;;;;7702184020227;;;;;2012M-0013647;;;5;.;.;;Comprar Cetirizina Ecar 5 Mg  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Cetirizina Ecar 5 Mg . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Aposito De Gasa Con Algodon Esteril 8 X 16 (20 X 40);;3135;0;;0;;;;;7703010249058;;;;;;;;5;.;.;;Comprar Aposito De Gasa Con Algodon Esteril 8;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Aposito De Gasa Con Algodon Esteril 8 . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Enhebradores Burbuja X 24 Und / Dento Line;;3144;0;;0;;;;;7707282391347;;;;;;;;5;.;.;;Comprar Enhebradores Burbuja  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Enhebradores Burbuja . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Leche Magnesia Phillips Frasco X120m/ Aspen;;3150;0;;0;;;;;7896269903205;;;;;;;;5;.;.;;Comprar Leche Magnesia Phillips Frasco  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Leche Magnesia Phillips Frasco . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Cetirizina Gotas Fc X 15ml / Memphis;;3189,99;0;;0;;;;;7704412118898;;;;;;;;5;.;.;;Comprar Cetirizina Gotas Fc  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Cetirizina Gotas Fc . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Trimesulf Sus X 60 CC;;3207,6933333333;0;;0;;;;;7703712012714;;;;;2007M-0006753;;;5;.;.;;Comprar Trimesulf Sus  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Trimesulf Sus . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Gel Antibacterial Strawberry Pleasure X 29 mL;;3219,840127945;0;;0;;;;;7707274912680;;;;;;;;5;.;.;;Comprar Gel Antibacterial Strawberry Pleasure;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Gel Antibacterial Strawberry Pleasure . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Clotrimazol Lab Sol 1% X 30 CC;;3245,925;0;;0;;;;;7707177970091;;;;;;;;5;.;.;;Comprar Clotrimazol Lab Sol 1%  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Clotrimazol Lab Sol 1% . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Jab Dans Algas Marinas X 3;;3261,6;1;;0;;;;;7702538262150;;;;;NSOC49884-12CO;;;5;.;.;;Comprar Jab Dans Algas Marinas  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Jab Dans Algas Marinas . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Jab Dans Avena Miel X 3;;3261,6;1;;0;;;;;7702538262167;;;;;NSC2006CO17977;;;5;.;.;;Comprar Jab Dans Avena Miel  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Jab Dans Avena Miel . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Jab Dans Aloe Vera X3;;3261,6;1;;0;;;;;7702538262174;;;;;NSOC43473-11CO;;;5;.;.;;Comprar Jab Dans Aloe Vera  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Jab Dans Aloe Vera . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Venda Fija Alfa Blanca 5 X 2.2 Mts;;3272,325;0;;0;;;;;7707228360857;;;;;2015DM-0012870;;;5;.;.;;Comprar Venda Fija Alfa Blanca 5  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Venda Fija Alfa Blanca 5 . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Fitness Frutos Rojos Integral X 6 Unidades;;3276,9617351711;1;;0;;;;;7702024050834;;;;;;;;5;.;.;;Comprar Fitness Frutos Rojos Integral  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Fitness Frutos Rojos Integral . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Pa?itos Humedos Medicure Display X 40 Unidades / Option;;3290,4;0;;0;;;;;7703252030919;;;;;;;;5;.;.;;Comprar Pa?itos Humedos Medicure Display X 40 Uni;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Pa?itos Humedos Medicure Display X 40 Uni. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Seda Dental X 50 M Light Burbuja Con Cera / Dento Line;;3301,2;0;;0;;;;;7707282391255;;;;;;;;5;.;.;;Comprar Seda Dental X 50 M Light Bur En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Seda Dental X 50 M Light Bur. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Seda Dental X 50 M Normal Burbuja Con Cera / Dento Line;;3301,2;0;;0;;;;;7707282391248;;;;;;;;5;.;.;;Comprar Seda Dental X 50 M Normal Bu En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Seda Dental X 50 M Normal Bu. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Arquin Jarabe Frasco X90ml/ Lab Antibil;;3304,12;0;;0;;;;;7705486070006;;;;;;;;5;.;.;;Comprar Arquin Jarabe Frasco  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Arquin Jarabe Frasco . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Tena Zinc Cream Tubx20ml / Familia Sancela;;3319,2;0;;0;;;;;7322540546361;;;;;;;;5;.;.;;Comprar Tena Zinc Cream Tubx20ml / Familia Sancela;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Tena Zinc Cream Tubx20ml / Familia Sancela. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Acido Borico Disanfer Talquera X 100 g;;3336,5121768594;1;;0;;;;;7707145301971;;;;;;;;5;.;.;;Comprar Acido Borico Disanfer Talquera  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Acido Borico Disanfer Talquera . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Protector Carefree Multiflex X 25 Und Brisa / Johnson;;3339,6;0;;0;;;;;7702031704256;;;;;;;;5;.;.;;Comprar Protector Carefree Multiflex X 25 Und Bri;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Protector Carefree Multiflex X 25 Und Bri. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Armol 70 Mg Cajax4 Tabletas / Bussie - Recipe;;3341,41;0;;0;;;;;7702195056369;;;;;;;;5;.;.;;Comprar Armol 70 Mg Cajax4 Tabletas / Bussie - Recipe;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Armol 70 Mg Cajax4 Tabletas / Bussie - Recipe. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Pediasol 45 X250 mL Coco / Quibi;;3343,32;0;;0;;;;;770722997045;;;;;;;;5;.;.;;Comprar Pediasol 45 X250 mL Coco / Q En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Pediasol 45 X250 mL Coco / Q. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Pediasol 45 X250 mL Uva / Quibi;;3343,32;0;;0;;;;;770722997047;;;;;;;;5;.;.;;Comprar Pediasol 45 X250 mL Uva / Qu En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Pediasol 45 X250 mL Uva / Qu. Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
;1;Haloperidol 5mg Caja X20tab / Memphis;;3358,36;0;;0;;;;;7704412159280;;;;;;;;5;.;.;;Comprar Haloperidol 5mg Caja  En Farmalisto Colombia;farmacia,online,drogueria,bogota,colombia,a domicilio,barato,precio;Domicilio En Bogotá y El Resto Del País, Compre Haloperidol 5mg Caja . Al Mejor Precio;;Disponible;No Disponible;1;;1;;0;;0;new;
